Term: 防控,Freq: 173,TF: 0.012943288942091876,IDF: 0.6842467475153123,TF × IDF: 0.008856403360777273
Term: 瑞丽,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 不断更新,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 三大,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 央企,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 999,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: CA,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 亦可,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 无需,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 支付,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 781,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 开头,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: MU,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: FM,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 784,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 航段,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 符合,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 免除,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 退票费,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 731,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 开具,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 包含,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 及置,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 费及,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 差价,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 多不退,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 少不补,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 9C,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 以内,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 出票,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 襄阳,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 宜昌,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 十堰,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 客户服务,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 021,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 95520,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 地面,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 地服,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 登机,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 呼吸衰竭,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 核实,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 机长,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 目的地,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 移交,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 率先,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 乘务员,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 给出,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 组员,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 航医处,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 自购,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 港龙,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 空服员,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 执勤,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 往来,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 自行决定,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 管家,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 直飞,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 76,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 2894,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 298,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 运营,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 投入,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 运力,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 海航,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 1739,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 817,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 尚有,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 922,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 南京,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 名单,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 导航,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 省长,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 健委等,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 树牢,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 坚决贯彻,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 认真落实,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 践行,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 忧患意识,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 严更实,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 落细,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 狠下功夫,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 既要,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 全天候,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 覆盖,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 集贸市场,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 守住,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 关键环节,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 各项措施,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 压紧,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 带头,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 分管领导,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 各司其职,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 樊金龙,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 高云,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 陈星,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 秘书长,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 陈建刚,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 视频,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: get,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 周知,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 晚间,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 返台,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 会派,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 中国政府,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 邀请,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 突发事件,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 与会,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 国际货币基金组织,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 展望,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 地缘,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 动荡,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 经贸,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 摩擦,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 今明两年,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 3.3%,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 3.4%,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 6%,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 国际形势,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 错综复杂,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 新年伊始,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 经济运行,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 稳中有进,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 发展势头,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 同比,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 6.1%,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 经济体,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 名列前茅,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 人均,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 万美元,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 大关,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 比重,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 16%,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 贡献率,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 认可,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 我要,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 国内外,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 挑战,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 基本面,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 内生,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 强大,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 韧性,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 潜力,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 结构性,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 改革,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 各项政策,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 高速,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 迈向,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 高端,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 最足,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 火车头,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 办好,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 单边主义,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 保护主义,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 抬头,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 深化改革,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 扩大开放,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 自由贸易,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 开放型,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 治理,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 强劲,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 包容,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 全面禁止,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 安全事件,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 同胞们,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 出入境,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 妥善,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 慎重,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 项目,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 文明,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 法律法规,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 风俗习惯,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 宗教信仰,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 爱护,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 维权,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 展现,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 良好形象,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 报警,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 可拨打,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 一键,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 呼叫,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 寻求,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 领事,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 驻外,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 使领馆,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 竭诚,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 公民,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 创造条件,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 便利,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 祖国,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 身后,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 北大,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 倪兆中,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 李婷婷,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 张盼港,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 北京大学,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 医学院,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 免疫学,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 时戴,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
