Term: 武汉,Count: 2439,TF: 0.02459388,IDF: 1.02975636,TF × IDF: 0.02532570
Term: 乡村,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 返校,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 强制,Count: 15,TF: 0.00015125,IDF: 3.02098244,TF × IDF: 0.00045693
Term: 崩溃,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 奉献,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 类似,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 歌声,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 不肖子孙,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 辽宁省,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 众多,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 朱一龙,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 08,Count: 15,TF: 0.00015125,IDF: 2.47691439,TF × IDF: 0.00037464
Term: 起床,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 戴上,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 抽,Count: 15,TF: 0.00015125,IDF: 2.71995244,TF × IDF: 0.00041140
Term: 恐惧,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 长存,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 最帅,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 项目,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 💞,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 恐怖分子,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 子轩,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 哈小,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: ❕,Count: 15,TF: 0.00015125,IDF: 3.32201243,TF × IDF: 0.00050246
Term: 祸害,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 3000,Count: 14,TF: 0.00014117,IDF: 2.41892245,TF × IDF: 0.00034148
Term: 小心,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 一笔,Count: 14,TF: 0.00014117,IDF: 2.47691439,TF × IDF: 0.00034966
Term: 捐款捐物,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 云,Count: 14,TF: 0.00014117,IDF: 1.85961444,TF × IDF: 0.00026252
Term: 干净,Count: 14,TF: 0.00014117,IDF: 2.47691439,TF × IDF: 0.00034966
Term: 质疑,Count: 14,TF: 0.00014117,IDF: 2.54386118,TF × IDF: 0.00035911
Term: 澳门,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 战,Count: 14,TF: 0.00014117,IDF: 1.76570993,TF × IDF: 0.00024926
Term: 个迷,Count: 14,TF: 0.00014117,IDF: 2.62304243,TF × IDF: 0.00037029
Term: 厦门,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 可恨,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 加班,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 优先,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 妈呀,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 苦,Count: 14,TF: 0.00014117,IDF: 1.64991458,TF × IDF: 0.00023291
Term: 桂林,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 王,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 非要,Count: 14,TF: 0.00014117,IDF: 2.62304243,TF × IDF: 0.00037029
Term: 27,Count: 14,TF: 0.00014117,IDF: 2.47691439,TF × IDF: 0.00034966
Term: 应急,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 大国,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 物品,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 岁月,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 主持人,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 实用,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 敬业,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 跳动,Count: 14,TF: 0.00014117,IDF: 2.54386118,TF × IDF: 0.00035911
Term: 眨,Count: 14,TF: 0.00014117,IDF: 2.62304243,TF × IDF: 0.00037029
Term: 想不通,Count: 14,TF: 0.00014117,IDF: 2.54386118,TF × IDF: 0.00035911
Term: 回国,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 脱,Count: 14,TF: 0.00014117,IDF: 2.41892245,TF × IDF: 0.00034148
Term: 重症,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 预警,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 实时,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 地址,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 排,Count: 14,TF: 0.00014117,IDF: 2.04325883,TF × IDF: 0.00028844
Term: 600,Count: 14,TF: 0.00014117,IDF: 2.24283119,TF × IDF: 0.00031662
Term: 基础,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 今年春节,Count: 14,TF: 0.00014117,IDF: 2.62304243,TF × IDF: 0.00037029
Term: 真心,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 我怕,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 别跑,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 受害者,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 在外,Count: 14,TF: 0.00014117,IDF: 2.54386118,TF × IDF: 0.00035911
Term: 最小,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 底下,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 隔壁,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 泡面,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 附属,Count: 14,TF: 0.00014117,IDF: 2.54386118,TF × IDF: 0.00035911
Term: 林俊杰,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 一波,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 新冠,Count: 14,TF: 0.00014117,IDF: 2.20806908,TF × IDF: 0.00031171
Term: 段时间,Count: 14,TF: 0.00014117,IDF: 2.54386118,TF × IDF: 0.00035911
Term: 亲人,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 楼下,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 前往,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 教训,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 🐮,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 昼伏夜出,Count: 14,TF: 0.00014117,IDF: 2.62304243,TF × IDF: 0.00037029
Term: 孤独,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 万个,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 遇上,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 集团,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 频繁,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 考虑一下,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 意义,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 体现,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 务工人员,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 聚在一起,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 这条,Count: 14,TF: 0.00014117,IDF: 2.71995244,TF × IDF: 0.00038397
Term: 亲朋好友,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 等待,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 高中,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 太太,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 举动,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 川,Count: 14,TF: 0.00014117,IDF: 2.02098244,TF × IDF: 0.00028530
Term: 不通,Count: 14,TF: 0.00014117,IDF: 2.54386118,TF × IDF: 0.00035911
Term: 病毒传播,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 泄露,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 预防措施,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 将成,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 不在乎,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 加大力度,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 宜昌,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 报复,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 分布,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 证明,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 一张,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 免疫力,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 痊愈,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 球球,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 发声,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 用户,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 一身,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 混用,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 儿童,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 人不玩,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 同志,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 特权,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 十年,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 奔驰,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 扫,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 对象,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 分割,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 29,Count: 14,TF: 0.00014117,IDF: 2.84489118,TF × IDF: 0.00040161
Term: 中奖,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 整治,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 紫轩,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 撞,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 违法,Count: 14,TF: 0.00014117,IDF: 3.02098244,TF × IDF: 0.00042647
Term: 候补,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 奋进,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 南方人,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: ‌,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 朱婷,Count: 14,TF: 0.00014117,IDF: 3.32201243,TF × IDF: 0.00046896
Term: 剂,Count: 14,TF: 0.00014117,IDF: 2.11789245,TF × IDF: 0.00029898
Term: 翻,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 供给,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 马,Count: 13,TF: 0.00013108,IDF: 2.09156351,TF × IDF: 0.00027417
Term: 留下,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 武汉协和医院,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 做得好,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 大爱,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 基金会,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 无力,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 接收,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 河南省,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 封闭,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 精选,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 不住,Count: 13,TF: 0.00013108,IDF: 2.02098244,TF × IDF: 0.00026492
Term: 销售,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 局面,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 威胁,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 人祸,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 形式,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 省委书记,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 凑热闹,Count: 13,TF: 0.00013108,IDF: 2.41892245,TF × IDF: 0.00031708
Term: 激动,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 缺口,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 回报,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 多一点,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 瘟疫,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 转自,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 列车,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 洗,Count: 13,TF: 0.00013108,IDF: 2.17588440,TF × IDF: 0.00028522
Term: 拍摄,Count: 13,TF: 0.00013108,IDF: 2.41892245,TF × IDF: 0.00031708
Term: 重演,Count: 13,TF: 0.00013108,IDF: 2.41892245,TF × IDF: 0.00031708
Term: 下午,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 李文亮,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 26,Count: 13,TF: 0.00013108,IDF: 2.47691439,TF × IDF: 0.00032469
Term: 病患,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 饭,Count: 13,TF: 0.00013108,IDF: 2.14592117,TF × IDF: 0.00028130
Term: 赣州,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 省内,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 隐患,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 这下,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 300,Count: 13,TF: 0.00013108,IDF: 2.20806908,TF × IDF: 0.00028944
Term: 世上,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 生灵,Count: 13,TF: 0.00013108,IDF: 2.54386118,TF × IDF: 0.00033346
Term: 勇士,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 指挥,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 永久,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 到时候,Count: 13,TF: 0.00013108,IDF: 2.71995244,TF × IDF: 0.00035654
Term: 中毒,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 天气,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 江门,Count: 13,TF: 0.00013108,IDF: 2.54386118,TF × IDF: 0.00033346
Term: 紧,Count: 13,TF: 0.00013108,IDF: 1.52962074,TF × IDF: 0.00020051
Term: 比不上,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 旅行,Count: 13,TF: 0.00013108,IDF: 2.54386118,TF × IDF: 0.00033346
Term: 严防死守,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 无聊,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 过度,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 云南省,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 牛批,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 饭店,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 双肺,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 无处,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 等于,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 重罚,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 提升,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 食物,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 只想,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 亿只,Count: 13,TF: 0.00013108,IDF: 2.84489118,TF × IDF: 0.00037292
Term: 遭受,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 喜乐,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 不许,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 福州,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 中午,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 姓名,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 滚,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 改变,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 老奶奶,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 不聚,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 车站,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 临时,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 真他妈,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 锤,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 庚子年,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 人间,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 改成,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 思考,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 科研人员,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 一代,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 北方,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 变异,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 位置,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 70,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 国庆,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 110,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 多名,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 要说,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 换成,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 礼堂,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 舞台,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 喜庆,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 双,Count: 13,TF: 0.00013108,IDF: 2.47691439,TF × IDF: 0.00032469
Term: 女排,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 好客,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 小朋友,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 贵,Count: 13,TF: 0.00013108,IDF: 1.99979314,TF × IDF: 0.00026214
Term: 电影院,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 插播,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 团结,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 无能为力,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 课,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 老虎,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 随地吐痰,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 大利,Count: 13,TF: 0.00013108,IDF: 2.62304243,TF × IDF: 0.00034384
Term: 买不起,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 资格,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 奇缘,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: APP,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 腊八粥,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 道路,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 大火,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 读书,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 当兵,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 人人有责,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 舰,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 核武器,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 推特,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 事故,Count: 13,TF: 0.00013108,IDF: 3.02098244,TF × IDF: 0.00039601
Term: 成长,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 坠毁,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 江豚,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 清单,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 股东,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: G843,Count: 13,TF: 0.00013108,IDF: 3.32201243,TF × IDF: 0.00043547
Term: 去向,Count: 12,TF: 0.00012100,IDF: 2.54386118,TF × IDF: 0.00030781
Term: 下台,Count: 12,TF: 0.00012100,IDF: 2.84489118,TF × IDF: 0.00034424
Term: 鞍山,Count: 12,TF: 0.00012100,IDF: 2.32201243,TF × IDF: 0.00028097
Term: 开个,Count: 12,TF: 0.00012100,IDF: 2.62304243,TF × IDF: 0.00031739
Term: 收治,Count: 12,TF: 0.00012100,IDF: 2.71995244,TF × IDF: 0.00032912
Term: 奇迹,Count: 12,TF: 0.00012100,IDF: 3.02098244,TF × IDF: 0.00036554
Term: 红色,Count: 12,TF: 0.00012100,IDF: 3.02098244,TF × IDF: 0.00036554
Term: 却是,Count: 12,TF: 0.00012100,IDF: 3.02098244,TF × IDF: 0.00036554
Term: 人手,Count: 12,TF: 0.00012100,IDF: 3.02098244,TF × IDF: 0.00036554
Term: 错误,Count: 12,TF: 0.00012100,IDF: 3.02098244,TF × IDF: 0.00036554
Term: 有心,Count: 12,TF: 0.00012100,IDF: 2.71995244,TF × IDF: 0.00032912
Term: 用到,Count: 12,TF: 0.00012100,IDF: 2.54386118,TF × IDF: 0.00030781
